pret,descriere,link
1798,"Laptop ultraportabil ASUS E410MA cu procesor Intel® Celeron® N4020 pana la 2.80 GHz, 14"", Full HD, 4GB, 256GB SSD, Intel® UHD Graphics 600, Free DOS, Peacock Blue",https://www.emag.ro/laptop-ultraportabil-asus-e410ma-cu-procesor-intelr-celeronr-n4020-pana-la-2-80-ghz-14-full-hd-4gb-256gb-ssd-intelr-uhd-graphics-600-free-dos-peacock-blue-e410ma-eb268/pd/DHS9W7MBM/
1799,"Laptop ultraportabil Chuwi GemiBook Pro cu procesor Intel Celeron J4125 pana la 2.7GHz, 14"", 2K, 256GB SSD, 12 GB RAM, Intel UHD Graphics 600, Windows 10 Home, Space Grey",https://www.emag.ro/laptop-ultraportabil-chuwi-gemibook-pro-cu-procesor-intel-celeron-j4125-pana-la-2-7ghz-14-2k-256gb-ssd-12-gb-ram-intel-uhd-graphics-600-windows-10-home-space-grey-gebookpq256g21021796/pd/D24Q3NMBM/
1799,"Laptop ultraportabil Acer Chromebook CB314 cu procesor Intel Celeron N4120 1.10 GHz, 14"" Full HD, 8GB, eMMC 64GB, Intel UHD Graphics 600, Chrome OS, Silver",https://www.emag.ro/laptop-ultraportabil-acer-chromebook-cb314-cu-procesor-intel-celeron-n4120-1-10-ghz-14-full-hd-8gb-emmc-64gb-intel-uhd-graphics-600-chrome-os-silver-nx-hpyex-007/pd/DWB0DKMBM/
4499,"Laptop HP Pavilion Gaming 16-a0007nq cu procesor Intel Core i5-10300H, 16.1"", Full HD, 16GB, 1TB SSD, Nvidia GeForce GTX 1650Ti 4GB, Free DOS, Shadow Black",https://www.emag.ro/laptop-hp-pavilion-gaming-16-a0007nq-cu-procesor-intel-core-i5-10300h-16-1-full-hd-16gb-1tb-ssd-nvidia-geforce-gtx-1650ti-4gb-free-dos-shadow-black-2l8y5ea/pd/DVGZ3XMBM/
6999,"Laptop Gaming ASUS ROG Flow X13 GV301QE cu procesor AMD Ryzen™ 9 5900HS, 13.4"", WUXGA, 120Hz, 16GB, 1TB SSD, NVIDIA® GeForce RTX™ 3050 Ti 4GB, No OS, Off Black",https://www.emag.ro/laptop-gaming-asus-rog-flow-x13-gv301qe-cu-procesor-amd-ryzentm-9-5900hs-13-4-wuxga-120hz-16gb-1tb-ssd-nvidiar-geforce-rtxtm-3050-ti-4gb-no-os-off-black-gv301qe-k6008/pd/D6QJNHMBM/
3399,"Ultrabook ASUS ZenBook 14 UM425IA-AM036, AMD Ryzen 7 4700U, 14inch, RAM 8GB, SSD 512GB, AMD Radeon Graphics, No OS, Violet",https://www.emag.ro/ultrabook-asus-zenbook-14-amd-ryzen-7-4700u-14inch-ram-8gb-ssd-512gb-amd-radeon-graphics-no-os-violet-um425ia-am036/pd/D7W5JPMBM/
9499,"Laptop Gaming Lenovo Legion 5 Pro 16ITH6H cu procesor Intel Core i7-11800H, 16"", WQXGA, 165Hz, 32GB, 1TB SSD, NVIDIA GeForce RTX 3070 8GB, No OS, Storm Grey",https://www.emag.ro/laptop-gaming-lenovo-legion-5-pro-16ith6h-cu-procesor-intel-core-i7-11800h-16-wqxga-165hz-32gb-1tb-ssd-nvidia-geforce-rtx-3070-8gb-no-os-storm-grey-82jd000wrm/pd/DKJHJXMBM/
2299,"Laptop ultraportabil ASUS VivoBook 14 X413FA cu procesor Intel® Core™ i3-10110U, 14"", Full HD, 8GB, 512GB SSD, Intel® UHD Graphics, No Os, Black",https://www.emag.ro/laptop-ultraportabil-asus-vivobook-14-x413fa-cu-procesor-intelr-coretm-i3-10110u-14-full-hd-8gb-512gb-ssd-intelr-uhd-graphics-no-os-black-x413fa-eb858/pd/DN5Z9HMBM/
4699,"Laptop ASUS Vivobook Pro 15 K3500PH cu procesor Intel® Core™ i7-11370H, 15.6"", Full HD, 8GB, 512GB SSD, NVIDIA® GeForce® GTX 1650 Max Q 4GB, No OS, Quiet Blue",https://www.emag.ro/laptop-asus-vivobook-pro-15-k3500ph-cu-procesor-intelr-coretm-i7-11370h-15-6-full-hd-8gb-512gb-ssd-nvidiar-geforcer-gtx-1650-max-q-4gb-no-os-quiet-blue-k3500ph-kj063/pd/DQJGFXMBM/
2499,"Laptop ultraportabil DELL Inspiron 5402 cu procesor Intel Core i3-1115G4 pana la 4.10 GHz, 14"", Full HD, 4GB, 256GB SSD, Intel UHD Graphics, Windows 10 Pro, Platinum Silver",https://www.emag.ro/laptop-ultraportabil-dell-inspiron-5402-cu-procesor-intel-core-i3-1115g4-pana-la-4-10-ghz-14-full-hd-4gb-256gb-ssd-intel-uhd-graphics-windows-10-pro-platinum-silver-di5402i34256wp/pd/DDB97DMBM/
4499,"Laptop 2 in 1 HP ENVY x360 15-eu0030nn cu procesor AMD Ryzen™ 5 5500U, 15.6"", Full HD, 16GB, 512GB SSD, AMD Radeon™ Graphics, Windows 10 Home, Black",https://www.emag.ro/laptop-2-in-1-hp-envy-x360-15-eu0030nn-cu-procesor-amd-ryzentm-5-5500u-15-6-full-hd-16gb-512gb-ssd-amd-radeontm-graphics-windows-10-home-black-4q6x5ea/pd/D5F1NPMBM/
13268,"Laptop Gaming ASUS ROG Strix SCAR 15 G533QS cu procesor AMD Ryzen™ 9 5900HX, 15.6"", Full HD, 300Hz, 32GB, 2TB SSD, NVIDIA® GeForce RTX™ 3080 16GB, No OS, Black",https://www.emag.ro/laptop-gaming-asus-rog-strix-scar-15-g533qs-cu-procesor-amd-ryzentm-9-5900hx-15-6-full-hd-300hz-32gb-2tb-ssd-nvidiar-geforce-rtxtm-3080-16gb-no-os-black-g533qs-hf134/pd/D89V3PMBM/
7399,"Laptop Gaming ASUS ROG Zephyrus G14 GA401QM cu procesor AMD Ryzen™ 9 5900HS, 14"", QHD, 120Hz, 16GB, 1TB SSD, NVIDIA® GeForce RTX™ 3060 6GB, No OS, Eclipse Gray",https://www.emag.ro/laptop-gaming-asus-rog-zephyrus-g14-ga401qm-cu-procesor-amd-ryzentm-9-5900hs-14-qhd-120hz-16gb-1tb-ssd-nvidiar-geforce-rtxtm-3060-6gb-no-os-eclipse-gray-ga401qm-k2040/pd/D2LFKXMBM/
4889,"Laptop Gaming ASUS TUF Gaming F15 FX506LH cu procesor Intel® Core™ i7- 10870H, 15.6"", Full HD, 8GB, 512GB SSD, NVIDIA® GeForce® GTX 1650 4GB, No OS, Fortress Gray",https://www.emag.ro/laptop-gaming-asus-tuf-gaming-f15-fx506lh-cu-procesor-intelr-coretm-i7-10870h-15-6-full-hd-8gb-512gb-ssd-nvidiar-geforcer-gtx-1650-4gb-no-os-fortress-gray-fx506lh-hn102/pd/DMKQRHMBM/
3999,"Laptop ASUS Gaming 15.6"" ASUS TUF F15 FX506LH, FHD 144Hz, Intel Core i5-10300H, 8GB DDR4, 512GB SSD, GeForce GTX 1650 4GB, No OS, Bonfire Black",https://www.emag.ro/laptop-asus-gaming-15-6-asus-tuf-f15-fx506lh-fhd-144hz-intel-core-i5-10300h-8gb-ddr4-512gb-ssd-geforce-gtx-1650-4gb-no-os-bonfire-black-fx506lh-hn004/pd/DW5J6HMBM/
3599,"Laptop 2 in 1 Lenovo IdeaPad Flex 5 14ITL05 cu procesor Intel Core i5-1135G7, 14"", Full HD, 16GB, 512GB SSD, Intel Iris Xe Graphics, Windows 10 Home, Platinum Grey",https://www.emag.ro/laptop-2-in-1-lenovo-ideapad-flex-5-14itl05-cu-procesor-intel-core-i5-1135g7-14-full-hd-16gb-512gb-ssd-intel-iris-xe-graphics-windows-10-home-platinum-grey-82hs00lrrm/pd/D2CVMPMBM/
2398,"Laptop HP 15s-eq1053nq cu procesor Ryzen 3 3250U, 15.6"", HD, 8GB, 256GB SSD, AMD Radeon Graphics, Windows 10 Home S, Natural Silver",https://www.emag.ro/laptop-hp-15s-eq1053nq-cu-procesor-ryzen-3-3250u-15-6-hd-8gb-256gb-ssd-amd-radeon-graphics-windows-10-home-s-natural-silver-238z9ea/pd/DVGL80MBM/
4399,"Laptop Gaming MSI GF65 Thin 10SER-1233XRO cu prcesor Intel Core i5-10300H pana la 4.50 GHz, 15.6"", Full HD, 144Hz, 8GB, 512GB SSD, Nvidia GeForce RTX2060 6GB, No OS, Black",https://www.emag.ro/laptop-gaming-msi-gf65-thin-10ser-1233xro-cu-prcesor-intel-core-i5-10300h-pana-la-4-50-ghz-15-6-full-hd-144hz-8gb-512gb-ssd-nvidia-geforce-rtx2060-6gb-no-os-black-9s7-16w112-1233/pd/DG6FXTMBM/
4299,"Laptop Gaming ASUS TUF Dash F15 FX516PC cu procesor Intel® Core™ i5-11300H pana la 4.40 GHz, 15.6"", Full HD, 144Hz, 8GB, 1TB SSD, NVIDIA® GeForce RTX™ 3050 4GB, Free DOS, Eclipse Gray",https://www.emag.ro/laptop-gaming-asus-tuf-dash-f15-fx516pc-cu-procesor-intelr-coretm-i5-11300h-pana-la-4-40-ghz-15-6-full-hd-144hz-8gb-1tb-ssd-nvidiar-geforce-rtxtm-3050-4gb-free-dos-eclipse-gray-fx516pc-hn008/pd/D294D0MBM/
3399,"Laptop ASUS K513EA cu procesor Intel® Core™ i7-1165G7, 15.6"", Full HD, 8GB, 512GB SSD, Intel® UHD Graphics, No OS, Indie Black",https://www.emag.ro/laptop-asus-k513ea-cu-procesor-intelr-coretm-i7-1165g7-15-6-full-hd-8gb-512gb-ssd-intelr-uhd-graphics-no-os-indie-black-k513ea-bn2230/pd/DBS5ZPMBM/
2499,"Lenovo ThinkBook 15 G2 ARE cu procesor AMD Ryzen 3 4300U pana la 3.70 GHz, 15.6"", Full HD, 8GB, 256GB SSD, AMD Radeon Grahics, Free DOS, Mineral Grey",https://www.emag.ro/lenovo-thinkbook-15-g2-are-cu-procesor-amd-ryzen-3-4300u-pana-la-3-70-ghz-15-6-full-hd-8gb-256gb-ssd-amd-radeon-grahics-free-dos-mineral-grey-20vg006crm/pd/DGK6G7MBM/
1499,"Laptop Lenovo V15 ADA cu procesor AMD 3020E 2.60 GHz, 15.6"" Full HD, 4GB, 1TB HDD, AMD Radeon Graphics, Free DOS, Iron Grey",https://www.emag.ro/laptop-lenovo-v15-ada-cu-procesor-amd-3020e-2-60-ghz-15-6-full-hd-4gb-1tb-hdd-amd-radeon-graphics-free-dos-iron-grey-82c7008grm/pd/D8HRX3MBM/
4199,"Laptop Gaming Lenovo IdeaPad 3 15IMH05 cu procesor Intel® Core™ i7-10750H, 15.6"" Full HD, IPS, IPS, 8GB, 512GB SSD, NVIDIA® GeForce® GTX 1650 4GB, FreeDOS, Chameleon Blue",https://www.emag.ro/laptop-gaming-lenovo-ideapad-3-15imh05-cu-procesor-intelr-coretm-i7-10750h-15-6-full-hd-ips-ips-8gb-512gb-ssd-nvidiar-geforcer-gtx-1650-4gb-freedos-chameleon-blue-81y4006frm/pd/DV2P03MBM/
3799,"Laptop utraportabil HP Pavilion Laptop 14-dv0031nq cu procesor Intel® Core™ i7-1165G7 pana la 4.70 GHz, 14"", Full HD, 8GB, 512GB SSD, Intel® Iris® Xᵉ Graphics, Free DOS, Pink",https://www.emag.ro/laptop-utraportabil-hp-pavilion-laptop-14-dv0031nq-cu-procesor-intelr-coretm-i7-1165g7-pana-la-4-70-ghz-14-full-hd-8gb-512gb-ssd-intelr-irisr-x-graphics-free-dos-pink-2l8w6ea/pd/DCKCNNMBM/
4599,"Laptop Gaming ASUS TUF FX505DT-HN536 cu procesor AMD Ryzen 7 3750H, 15.6"" Full HD, 8GB, 512GB SSD, nVidia GeForce GTX 1650 4GB, No OS, Stealth Black",https://www.emag.ro/laptop-gaming-asus-tuf-cu-procesor-amd-ryzen-7-3750h-15-6-full-hd-8gb-512gb-ssd-nvidia-geforce-gtx-1650-4gb-no-os-stealth-black-fx505dt-hn536/pd/D9JFXNMBM/
3499,"Laptop Gaming Lenovo IdeaPad 3 15IHU6 cu procesor Intel Core i5-11300H, 15.6"", Full HD, 8GB, 512GB SSD, NVIDIA GeForce GTX 1650 4GB, No OS, Shadow Black",https://www.emag.ro/laptop-gaming-lenovo-ideapad-3-15ihu6-cu-procesor-intel-core-i5-11300h-15-6-full-hd-8gb-512gb-ssd-nvidia-geforce-gtx-1650-4gb-no-os-shadow-black-82k10032rm/pd/DNLYXXMBM/
1999,"Laptop ultraportabil ASUS X409FA cu procesor Intel Core i3-10110U, 14"", HD, 8GB, SSD 512GB, Intel HD Graphics 520, No OS, Star Grey",https://www.emag.ro/laptop-ultraportabil-asus-x409fa-cu-procesor-intel-core-i3-10110u-14-hd-8gb-ssd-512gb-intel-hd-graphics-520-no-os-star-grey-x409fa-bv620/pd/DW6PHXMBM/
3049,"Laptop ultraportabil Lenovo ThinkPad E14 Gen 2-ARE cu procesor AMD Ryzen 5 4500U, 14"", Full HD, 8GB, 256GB SSD, AMD Radeon Graphics, Windows 10 Pro, Black",https://www.emag.ro/laptop-ultraportabil-lenovo-thinkpad-e14-gen-2-are-cu-procesor-amd-ryzen-5-4500u-14-full-hd-8gb-256gb-ssd-amd-radeon-graphics-windows-10-pro-black-20t7s1q000/pd/D82WWHMBM/
4199,"Laptop 2 in 1 ASUS Zenbook Flip 13 UX363 cu procesor Intel® Core™ i5-1035G4 pana la 3.70 GHz, 13.3"", Full HD, 8GB, 512GB SSD, Intel® Iris™ Plus Graphics, Windows 10 Home, Pine Grey",https://www.emag.ro/laptop-2-in-1-asus-zenbook-flip-13-ux363-cu-procesor-intelr-coretm-i5-1035g4-pana-la-3-70-ghz-13-3-full-hd-8gb-512gb-ssd-intelr-iristm-plus-graphics-windows-10-home-pine-grey-ux363ja-em149t/pd/DDBL0KMBM/
3070,"Laptop Lenovo IdeaPad 3 15ADA05 cu procesor AMD Ryzen 7 3700U, 15.6"", Full HD, 8GB. 512GB SSD, AMD Radeon RX Vega 10 Graphics, No OS, Platinum Grey",https://www.emag.ro/laptop-lenovo-ideapad-3-15ada05-cu-procesor-amd-ryzen-7-3700u-15-6-full-hd-8gb-512gb-ssd-amd-radeon-rx-vega-10-graphics-no-os-platinum-grey-81w101a4rm/pd/D8WJ3PMBM/
4799,"Laptop ultraportabil ASUS VivoBook S14 cu procesor Intel® Core™ i7-1165G7, 14"", Full HD, 16GB, 512GB SSD, Intel® Iris Xe Graphics, No OS, Deep Green",https://www.emag.ro/laptop-ultraportabil-asus-vivobook-s14-cu-procesor-intelr-coretm-i7-1165g7-14-full-hd-16gb-512gb-ssd-intelr-iris-xe-graphics-no-os-deep-green-s435ea-kc049/pd/DT4J2XMBM/
4999,"Laptop HP 430 G8 cu procesor Intel Core i7-1165 G7 pana la 4.7 GHz, 13.3"""" Full HD, 16GB, 512 GB SSD, Intel Iris Xe Graphics, Windows 10 Pro, Silver",https://www.emag.ro/laptop-hp-430-g8-cu-procesor-intel-core-i7-1165-g7-pana-la-4-7-ghz-13-3-full-hd-16gb-512-gb-ssd-intel-iris-xe-graphics-windows-10-pro-silver-305s3ea/pd/D8N72XMBM/
8199,"Laptop 2 in 1 HP Spectre x360 15-eb1004nn cu procesor Intel® Core™ i7-1165G7, 15.6"", 4K, 16GB, 512GB SSD, Intel® Iris® Xᵉ Graphics, Windows 10 Home, Black",https://www.emag.ro/laptop-2-in-1-hp-spectre-x360-15-eb1004nn-cu-procesor-intelr-coretm-i7-1165g7-15-6-4k-16gb-512gb-ssd-intelr-irisr-x-graphics-windows-10-home-black-3e6c3ea/pd/D47KLPMBM/
2499,"Laptop HP 250 G7 cu procesor Intel Core i3-1005G1 pana la 3.40 GHz, 15.6"", Full HD, 8GB, 512GB SSD, Intel UHD Graphics, Free DOS, negru",https://www.emag.ro/laptop-hp-250-g7-cu-procesor-intel-core-i3-1005g1-pana-la-3-40-ghz-15-6-full-hd-8gb-512gb-ssd-intel-uhd-graphics-free-dos-negru-197p4ea8512/pd/DTPD1PMBM/
5099,"Laptop Gaming ASUS TUF F15 FX506HCB cu procesor Intel® Core™ i5-11400H, 15.6"", Full HD, 144Hz, 16GB, 512GB SSD, NVIDIA® GeForce RTX™ 3050 4GB, NO os, Eclipse Gray",https://www.emag.ro/laptop-gaming-asus-tuf-f15-fx506hcb-cu-procesor-intelr-coretm-i5-11400h-15-6-full-hd-144hz-16gb-512gb-ssd-nvidiar-geforce-rtxtm-3050-4gb-no-os-eclipse-gray-fx506hcb-hn161/pd/DSS5ZPMBM/
3499,"Laptop ultraportabil HP Pavilion Aero 13-be0021nq cu procesor AMD Ryzen™ 5 5600U, 13.3"", WUXGA, 8GB, 512GB SSD, AMD Radeon™ Graphics, Free DOS, Pale pink",https://www.emag.ro/laptop-ultraportabil-hp-pavilion-aero-13-be0021nq-cu-procesor-amd-ryzentm-5-5600u-13-3-wuxga-8gb-512gb-ssd-amd-radeontm-graphics-free-dos-pale-pink-4q6u7ea/pd/DZF1NPMBM/
2349,"Laptop Lenovo IdeaPad 3 15ITL6 cu procesor Intel Core i3-1115G4, 15.6"", Full HD, IPS, 4GB, 512GB SSD, Intel UHD Graphics, No OS, Arctic Grey",https://www.emag.ro/laptop-lenovo-ideapad-3-15itl6-cu-procesor-intel-core-i3-1115g4-15-6-full-hd-ips-4gb-512gb-ssd-intel-uhd-graphics-no-os-arctic-grey-82h801f4rm/pd/DVNQQPMBM/
5199,"Laptop 2 in 1 ASUS ZenBook Flip S UX371EA cu procesor Intel® Core™ i5-1135G7 pana la 4.20 GHz, 13.3"", Full HD, 8GB, 512GB SSD, Intel® Iris Xe Graphics, Windows 10 Pro, Jade Black",https://www.emag.ro/laptop-2-in-1-asus-zenbook-flip-s-ux371ea-cu-procesor-intelr-coretm-i5-1135g7-pana-la-4-20-ghz-13-3-full-hd-8gb-512gb-ssd-intelr-iris-xe-graphics-windows-10-pro-jade-black-ux371ea-hr010r/pd/D964G3MBM/
2599,"Laptop Lenovo IdeaPad 3 17ITL6 cu procesor Intel Core i3-1115G4, 17.3"", Full HD,IPS, 8GB, 512GB SSD, Intel UHD Graphics, No OS, Arctic Grey",https://www.emag.ro/laptop-lenovo-ideapad-3-17itl6-cu-procesor-intel-core-i3-1115g4-17-3-full-hd-ips-8gb-512gb-ssd-intel-uhd-graphics-no-os-arctic-grey-82h9005erm/pd/D5YT3PMBM/
2126,"Laptop HP 250 Gen7, procesor i3-1005G1, ecran 15.6 inch, 8GB RAM, 128 GB SSD, WINDOWS 10 PRO Preinstalat",https://www.emag.ro/laptop-hp-250-gen7-procesor-i3-1005g1-ecran-15-6-inch-8gb-ram-128-gb-ssd-windows-10-pro-preinstalat-255c6es/pd/D9P82PMBM/
5999,"Laptop Apple MacBook Air 13-inch, True Tone, procesor Apple M1 , 8 nuclee CPU si 7 nuclee GPU, 8GB, 512GB, Space Grey, INT KB",https://www.emag.ro/laptop-apple-macbook-air-13-inch-true-tone-procesor-apple-m1-8-nuclee-cpu-si-7-nuclee-gpu-8gb-512gb-space-grey-int-kb-mgn73ze-a/pd/D55BL7MBM/
3699,"Laptop ultraportabil ASUS ZenBook 14 UM425IA cu procesor AMD Ryzen™ 7 4700U, 14"", Full HD, 8GB, 512GB SSD, AMD Radeon™ Graphics, Windows 10 Home, Lilac Mist",https://www.emag.ro/laptop-ultraportabil-asus-zenbook-14-um425ia-cu-procesor-amd-ryzentm-7-4700u-14-full-hd-8gb-512gb-ssd-amd-radeontm-graphics-windows-10-home-lilac-mist-um425ia-am036t/pd/D152NPMBM/
4299,"Laptop Gaming HP Pavilion 15-ec2011nq cu procesor AMD Ryzen™ 5 5600H, 15.6"", Full HD, 144Hz, 8GB, 512GB SSD, NVIDIA® GeForce RTX™ 3050 Ti 4GB, Free DOS, Black",https://www.emag.ro/laptop-gaming-hp-pavilion-15-ec2011nq-cu-procesor-amd-ryzentm-5-5600h-15-6-full-hd-144hz-8gb-512gb-ssd-nvidiar-geforce-rtxtm-3050-ti-4gb-free-dos-black-4q6c7ea/pd/D52GCXMBM/
3999,"Laptop ultraportabil HP Pavilion 14-dv0002nq cu procesor Intel® Core™ i7-1165G7 pana la 4.70 GHz, 14"", Full HD, 8GB, 512GB SSD, Intel Iris Xe Graphics, Windows 10 Home S, Natural Silver",https://www.emag.ro/laptop-ultraportabil-hp-pavilion-14-dv0002nq-cu-procesor-intelr-coretm-i7-1165g7-pana-la-4-70-ghz-14-full-hd-8gb-512gb-ssd-intel-iris-xe-graphics-windows-10-home-s-natural-silver-2l8v4ea/pd/DBBLZTMBM/
39999,"Laptop ASUS ProArt StudioBook One W590G6T cu procesor Intel® Core™ i9-9980HK pana la 5GHz, 15.6"" Full HD, 64GB, 1TB SSD, NVIDIA® Quadro® RTX 6000 24GB, Windows 10 Pro, Star Grey",https://www.emag.ro/laptop-asus-proart-studiobook-one-w590g6t-cu-procesor-intelr-coretm-i9-9980hk-pana-la-5ghz-15-6-full-hd-64gb-1tb-ssd-nvidiar-quadror-rtx-6000-24gb-windows-10-pro-star-grey-w590g6t-hi004r/pd/D654G3MBM/
4099,"Laptop ultraportabil Lenovo Yoga 7 14ITL5 cu procesor Intel Core i5-1135G7, 14"", Full HD, Touch, 8GB, 512GB SSD, Intel Iris Xe Graphics, Windows 10 Home, Slate Grey",https://www.emag.ro/laptop-ultraportabil-lenovo-yoga-7-14itl5-cu-procesor-intel-core-i5-1135g7-14-full-hd-touch-8gb-512gb-ssd-intel-iris-xe-graphics-windows-10-home-slate-grey-82bh00cbrm/pd/DBBBXHMBM/
1589,"Laptop Allview Allbook J cu procesor Intel® Celeron™ J4125 pana la 2.70 GHz, 15.6"", Full HD, 8GB, 256GB SSD, Intel® UHD Graphics 600, Free DOS, Grey",https://www.emag.ro/laptop-allview-cu-procesor-intelr-celerontm-j4125-pana-la-2-70-ghz-15-6-full-hd-8gb-256gb-ssd-intelr-uhd-graphics-600-free-dos-grey-allbook-j/pd/DKJSNDMBM/
13199,"Laptop Apple MacBook Pro 16 (2021) cu procesor Apple M1 Pro, 10 nuclee CPU and 16 nuclee GPU, 16GB, 512GB SSD, Silver, RO Kb",https://www.emag.ro/laptop-apple-macbook-pro-16-2021-cu-procesor-apple-m1-pro-10-nuclee-cpu-and-16-nuclee-gpu-16gb-512gb-ssd-silver-ro-kb-mk1e3ro-a/pd/D40SVXMBM/
5999,"Laptop 2 in 1 ASUS ZenBook Flip S UX371EA OLED cu procesor Intel Core i7-1165G7, 13.3"", Full HD, Touch, 16GB, 512GB SSD, Intel Iris Xe, Windows 10 Pro, Black",https://www.emag.ro/laptop-2-in-1-asus-zenbook-flip-s-ux371ea-oled-cu-procesor-intel-core-i7-1165g7-13-3-full-hd-touch-16gb-512gb-ssd-intel-iris-xe-windows-10-pro-black-ux371ea-hr015r/pd/DDM0DKMBM/
12792,"Laptop Gaming ASUS ROG Strix SCAR 15 G533QS cu procesor AMD Ryzen™ 9 5900HX pana la 4.60 GHz, 15.6"", Full HD, 300Hz, 32GB, 1TB SSD, NVIDIA® GeForce RTX™ 3080 16GB, Windows 10 Home, Black",https://www.emag.ro/laptop-gaming-asus-rog-strix-scar-15-g533qs-cu-procesor-amd-ryzentm-9-5900hx-pana-la-4-60-ghz-15-6-full-hd-300hz-32gb-1tb-ssd-nvidiar-geforce-rtxtm-3080-16gb-windows-10-home-black-g533qs-hf009t/pd/DH1VYTMBM/
4349,"Laptop Lenovo V17 IIL cu procesor Intel Core i7-1065G7, 17.3"", Full HD, 12GB, 512GB SSD, NVIDIA Geforce MX330 2GB, Free DOS, Iron Grey",https://www.emag.ro/laptop-lenovo-v17-iil-cu-procesor-intel-core-i7-1065g7-17-3-full-hd-12gb-512gb-ssd-nvidia-geforce-mx330-2gb-free-dos-iron-grey-82gx007vrm/pd/D6CRYXMBM/
3499,"Laptop ultraportabil HP Pavilion 13-bb0012nq cu procesor Intel Core i7-1165G7, 13.3"", Full HD, 8GB, 512GB SSD, Intel Iris Xe Graphics, Free DOS, Natural Silver",https://www.emag.ro/laptop-ultraportabil-hp-pavilion-13-bb0012nq-cu-procesor-intel-core-i7-1165g7-13-3-full-hd-8gb-512gb-ssd-intel-iris-xe-graphics-free-dos-natural-silver-2l8v0ea/pd/DQ341HMBM/
3599,"Laptop ASUS Vivobook M3500QA cu procesor AMD Ryzen™ 5 5600H, 15.6"", Full HD, OLED,8GB, 512GB SSD, AMD Radeon™ Graphics, No OS, Quiet Blue",https://www.emag.ro/laptop-asus-vivobook-m3500qa-cu-procesor-amd-ryzentm-5-5600h-15-6-full-hd-oled-8gb-512gb-ssd-amd-radeontm-graphics-no-os-quiet-blue-m3500qa-l1165/pd/DHQSLXMBM/
3299,"Laptop ASUS Vivobook 15 K513EA cu procesor Intel® Core™ i5-1135G7, 15.6"", Full HD, OLED, 8GB, 512GB SSD, Intel Iris Xᵉ Graphics, No OS, Indie Black",https://www.emag.ro/laptop-asus-vivobook-15-k513ea-cu-procesor-intelr-coretm-i5-1135g7-15-6-full-hd-oled-8gb-512gb-ssd-intel-iris-x-graphics-no-os-indie-black-k513ea-l12004/pd/DWJGFXMBM/
3699,"Laptop HP Pavilion Gaming 16-a0054nq cu procesor Intel Core i5-10300H, 16.1"", Full HD, 8GB, 256GB SSD, Nvidia GeForce GTX 1650Ti 4GB, Free DOS, Shadow Black",https://www.emag.ro/laptop-hp-pavilion-gaming-16-a0054nq-cu-procesor-intel-core-i5-10300h-16-1-full-hd-8gb-256gb-ssd-nvidia-geforce-gtx-1650ti-4gb-free-dos-shadow-black-239l6ea/pd/D4GZ3XMBM/
2199,"Laptop HP 250 G8 cu procesor Intel® Core™ i3-1005G1, 15.6"", Full HD, 8GB, 256GB SSD, Intel® UHD Graphics, Free DOS, Dark ash silver",https://www.emag.ro/laptop-hp-250-g8-cu-procesor-intelr-coretm-i3-1005g1-15-6-full-hd-8gb-256gb-ssd-intelr-uhd-graphics-free-dos-dark-ash-silver-27k02ea/pd/DBQWYHMBM/
1599,"Laptop ultraportabil Acer Swift 1 SF114-33 cu procesor Intel® Celeron® N4120 pana la 2.60 GHz, 14”, Full HD, 4GB, 128GB SSD, Inel UHD Graphics, No OS, SIlver",https://www.emag.ro/laptop-ultraportabil-acer-swift-1-sf114-33-cu-procesor-intelr-celeronr-n4120-pana-la-2-60-ghz-14-full-hd-4gb-128gb-ssd-inel-uhd-graphics-no-os-silver-nx-hysex-001/pd/DR28S2MBM/
2090,"Laptop ASUS X515JA cu procesor Intel® Core™ i3-1005G1, 15.6"", Full HD, 8GB, 256GB SSD, Intel® UHD Graphics, No OS, Peacock Blue",https://www.emag.ro/laptop-asus-x515ja-cu-procesor-intelr-coretm-i3-1005g1-15-6-full-hd-8gb-256gb-ssd-intelr-uhd-graphics-no-os-peacock-blue-x515ja-ej628/pd/DBT68HMBM/
7499,"Laptop Gaming ASUS ROG Flow X13 GV301QC cu procesor AMD Ryzen™ 9 5900HS, 13.4"", WUXGA, 120Hz, 32GB, 1TB SSD, NVIDIA® GeForce RTX™ 3050 4GB, No OS, Off Black",https://www.emag.ro/laptop-gaming-asus-rog-flow-x13-gv301qc-cu-procesor-amd-ryzentm-9-5900hs-13-4-wuxga-120hz-32gb-1tb-ssd-nvidiar-geforce-rtxtm-3050-4gb-no-os-off-black-gv301qc-k6018/pd/DTLFKXMBM/
13499,"Laptop Gaming ASUS ROG Strix SCAR 15 G533QS cu procesor AMD Ryzen™ 9 5900HX, 15.6"", WQHD, 165Hz, 32GB, 2TB SSD, NVIDIA® GeForce RTX™ 3080 16GB, Windows 10 Home, Black",https://www.emag.ro/laptop-gaming-asus-rog-strix-scar-15-g533qs-cu-procesor-amd-ryzentm-9-5900hx-15-6-wqhd-165hz-32gb-2tb-ssd-nvidiar-geforce-rtxtm-3080-16gb-windows-10-home-black-g533qs-hq122t/pd/DL9V3PMBM/
